ID,orig,dest,duration,distance
1241,123,138,2409,10033
1252,14,48,1505,5824
1253,14,49,1142,4638
1254,14,40,1681,6734
1255,14,41,885,3124
1256,14,42,937,3906
1257,14,43,1534,5840
1258,14,44,1536,5971
1259,14,45,381,1411
1260,14,46,515,1971
1261,14,47,1749,6690
1262,131,132,903,3469
1263,131,133,910,3887
1264,131,136,748,3175
1265,131,137,976,4437
1266,131,134,1259,5915
1267,131,135,488,2067
1268,131,138,982,4353
1269,131,139,1382,6474
1270,47,80,987,4255
1271,47,81,535,1890
1272,6,78,898,4330
1273,47,82,1835,7586
1274,47,83,1287,5105
1275,47,84,708,2865
1276,47,85,1363,4850
1277,47,86,1693,7240
1278,25,144,2191,9373
1279,25,145,1948,8119
1280,47,87,1844,8829
1281,25,140,2180,8854
1282,25,141,2215,9201
1283,25,142,2331,9861
1284,25,143,2093,7700
1285,66,70,919,3284
1286,66,71,1391,5269
1287,66,72,1487,6573
1288,66,73,1022,3566
1289,66,74,1219,4528
1290,66,75,999,3882
1291,66,76,1205,4711
1292,66,77,1763,6304
1293,66,78,1467,5683
1294,66,79,1263,4782
1295,72,91,168,772
1296,39,63,598,1992
1297,39,62,855,3754
1298,39,61,532,1954
1299,39,60,1056,3885
1300,39,67,1061,3277
1301,39,66,1715,6782
1302,39,65,1126,4199
1303,39,64,822,3188
1304,39,69,1409,5222
1305,39,68,1227,4333
1306,4,39,301,1188
1308,4,35,528,1694
1309,4,34,879,3695
1310,4,37,2114,10066
1311,4,36,354,1289
1312,4,31,1007,3541
1313,4,30,839,3953
1314,4,33,1013,3610
1315,4,32,972,4160
1316,47,53,1098,4687
1317,47,52,1250,5145
1318,47,51,1146,4304
1319,47,50,1148,4474
1320,47,57,1009,3809
1321,47,56,1380,5310
1322,47,55,1341,5097
1323,47,54,436,1424
1324,47,59,484,1711
1325,47,58,776,3174
1326,27,59,1195,4633
1327,27,58,1079,4796
1328,27,55,558,2155
1329,27,54,1175,4484
1330,27,57,338,1546
1331,27,56,319,1027
1332,27,51,466,1786
1333,27,50,763,3127
1334,27,53,779,2889
1335,27,52,587,2775
1336,30,91,1430,5583
1337,30,90,1582,6889
1338,30,93,1682,6243
1339,30,92,2092,8944
1340,30,95,1588,6299
1341,30,94,1938,8733
1342,30,97,1595,4960
1343,30,96,1655,6836
1344,30,99,1435,6048
1345,30,98,1788,8172
1346,91,134,1067,4810
1347,91,135,321,1227
1348,91,136,160,620
1349,91,137,802,3407
1350,91,130,542,2342
1351,91,131,647,2641
1352,91,132,707,2848
1353,91,133,884,3403
1354,91,138,713,3140
1355,91,139,1190,5369
1356,40,107,1314,4907
1357,40,106,1185,4328
1358,40,105,1424,5498
1359,99,128,947,3851
1360,40,103,1301,5425
1361,40,102,1048,4172
1362,40,101,1539,6932
1363,40,100,1404,5617
1364,40,109,1694,6627
1365,40,108,1588,6146
1366,99,122,1642,6709
1367,12,64,1238,4604
1368,12,65,1658,6387
1369,12,66,1330,5089
1370,12,67,941,3107
1371,12,60,1114,4704
1372,12,61,450,2130
1373,12,62,540,2081
1374,12,63,1049,3611
1375,17,41,759,2970
1376,17,40,1944,8881
1377,17,43,1969,8245
1378,17,42,1348,6294
1379,12,68,1107,4163
1380,12,69,1025,3528
1381,17,47,1868,8157
1382,17,46,1529,6508
1383,99,124,1697,7279
1384,69,99,1566,6264
1385,69,98,1904,8368
1386,69,97,1130,4385
1387,69,96,1419,5335
1388,69,95,1535,5031
1389,69,94,2054,8929
1390,69,93,2161,8330
1391,69,92,2572,11030
1392,69,91,1491,4932
1393,69,90,1678,7247
1394,40,85,1284,4863
1395,40,84,758,3437
1396,111,118,565,1674
1397,111,119,1063,4397
1398,40,81,633,2562
1399,40,80,1038,4826
1400,40,83,1312,5253
1401,40,82,1933,8258
1402,111,112,443,1611
1403,111,113,453,1623
1404,40,89,1573,7414
1405,40,88,1129,5377
1406,111,114,12,58
1407,111,115,628,2135
1408,40,86,1791,7913
1409,15,130,1015,3706
1410,15,131,765,3209
1411,15,132,904,3024
1412,15,133,1085,4293
1413,15,134,1270,5421
1414,15,135,986,3728
1415,15,136,1413,5451
1416,15,137,987,3944
1417,15,138,1106,4364
1418,15,139,1393,5980
1419,96,97,269,1126
1420,100,129,1925,7743
1421,100,128,1520,5473
1422,100,125,647,2520
1423,100,124,930,3930
1424,100,127,1473,5496
1425,100,126,1446,5876
1426,100,121,997,4283
1427,100,120,1101,4724
1428,100,123,687,2522
1429,100,122,854,3361
1430,99,112,217,641
1431,99,113,421,1275
1432,99,110,2069,10304
1433,99,111,397,1328
1434,99,116,433,1743
1435,99,117,240,675
1436,99,114,362,1319
1437,99,115,1000,4614
1438,99,118,938,4153
1439,99,119,605,2464
1440,76,97,290,1324
1441,82,134,2005,8678
1442,112,113,495,1720
1443,76,94,1178,5397
1444,112,115,1075,5059
1445,112,114,437,1764
1446,112,117,151,615
1447,95,126,1868,6741
1448,112,119,552,2359
1449,112,118,1013,4598
1450,95,125,2080,8717
1451,76,99,1470,5717
1452,76,98,1028,4837
1453,62,103,762,3481
1454,82,137,1721,7200
1455,62,102,1005,3832
1456,95,123,2280,9602
1457,62,101,294,1238
1458,95,122,2318,9967
1459,94,139,1609,6714
1460,94,138,1188,5107
1461,62,100,917,3392
1462,95,121,2401,10651
1463,11,113,1372,5668
1464,94,131,1376,5798
1465,94,130,1230,5009
1466,94,133,1570,6490
1467,94,132,1350,5367
1468,94,135,945,4317
1469,94,134,1595,7110
1470,94,137,1379,5768
1471,94,136,638,2391
1472,39,121,1217,5306
1473,39,120,1423,6359
1474,39,123,883,4071
1475,39,122,1074,4384
1476,39,125,798,3315
1477,39,124,1129,4953
1478,39,127,1508,5810
1479,39,126,1411,6169
1480,39,129,1694,6708
1481,39,128,1288,4437
1482,62,104,1443,5344
1483,11,141,2472,8735
1484,11,140,2436,8388
1485,11,143,2343,7945
1486,11,142,2588,9395
1487,50,84,967,4172
1488,50,85,1210,4791
1489,50,86,1088,5105
1490,50,87,1480,7364
1491,50,80,988,4369
1492,50,81,279,931
1493,50,82,1231,5450
1494,50,83,1055,3639
1495,18,98,1834,8972
1496,50,88,1338,6112
1497,50,89,1869,8683
1498,18,97,397,1424
1499,18,96,686,2374
1500,44,123,1687,6804
1501,54,126,1735,7629
1502,54,127,1605,7088
1503,54,124,1482,6534
1504,54,125,1152,4896
1505,54,122,1428,5964
1506,54,123,1352,5782
1507,54,120,1777,7940
1508,54,121,1571,6887
1509,13,93,766,2768
1510,54,128,1266,6550
1511,54,129,1448,7170
1512,18,91,1057,4072
1513,18,90,1305,5560
1514,41,48,1537,6714
1515,41,49,1173,5528
1516,61,68,810,3075
1517,61,69,1144,3985
1518,61,66,1231,4987
1519,61,67,644,2018
1520,61,64,801,3013
1521,61,65,1221,4796
1522,61,62,802,3764
1523,61,63,1054,3593
1524,41,44,1753,7828
1525,41,45,777,3463
1526,61,108,1086,4499
1527,61,109,1149,4819
1528,61,100,841,3309
1529,61,101,557,2208
1530,61,102,552,2110
1531,61,103,5,35
1532,61,104,1389,5593
1533,61,105,1038,3884
1534,61,106,1289,4591
1535,61,107,1413,5190
1536,13,96,1635,6056
1537,31,78,1611,7600
1538,31,79,1767,8287
1539,34,99,1130,4177
1540,34,98,1511,6677
1541,34,95,1575,7013
1542,34,94,1661,7237
1543,34,97,1154,4550
1544,34,96,1443,5500
1545,34,91,1164,4273
1546,34,90,1285,5556
1547,34,93,1568,5782
1548,34,92,1978,8482
1549,13,95,1568,5520
1550,81,102,599,2223
1551,81,103,791,2751
1552,81,100,955,3667
1553,81,101,1199,4764
1554,81,106,833,2870
1555,81,107,958,3468
1556,81,104,933,3872
1557,81,105,1030,4099
1558,81,108,1175,4994
1559,81,109,1237,5314
1560,10,97,766,2716
1561,10,96,1054,3667
1562,77,129,929,3776
1563,77,128,911,3799
1564,10,93,1699,6427
1565,10,92,2109,9127
1566,10,91,840,3321
1567,10,90,1126,5029
1568,77,123,2726,11563
1569,77,122,2764,11928
1570,77,121,2847,12612
1571,77,120,2950,13053
1572,77,127,1812,7592
1573,77,126,2363,10017
1574,77,125,2526,10678
1575,77,124,2856,12316
1576,106,142,3160,14578
1577,9,54,1253,5091
1578,9,55,877,3325
1579,9,56,1521,5280
1580,9,57,951,3542
1581,9,50,845,3735
1582,9,51,1423,4941
1583,9,52,670,2921
1584,9,53,1030,3083
1585,9,58,1036,4598
1586,9,59,1273,5240
1587,49,95,1114,5229
1588,49,94,1074,4786
1589,49,97,1386,6782
1590,49,96,1675,7733
1591,49,91,1062,4635
1592,49,90,824,3772
1593,49,93,1411,5649
1594,49,92,1830,7952
1595,49,99,438,1500
1596,49,98,924,4225
1597,90,117,894,3067
1598,32,119,546,2412
1599,32,118,1693,7548
1600,32,117,1179,4759
1601,32,116,874,3644
1602,32,115,1755,8009
1603,32,114,1466,5937
1604,32,113,1118,4544
1605,32,112,1028,4143
1606,32,111,1500,5946
1607,32,110,1223,5158
1608,74,124,2180,9162
1609,74,125,1850,7524
1610,74,126,1636,6861
1611,74,127,1086,4436
1612,74,120,2204,8406
1613,74,121,2101,7965
1614,74,122,2018,7281
1615,74,123,2050,8410
1616,105,137,2258,9331
1617,105,136,1705,6278
1618,105,135,1840,6963
1619,105,134,2542,10809
1620,74,128,761,3492
1621,105,132,2185,8362
1622,105,131,1888,7109
1623,105,130,2019,7948
1624,37,47,2267,9923
1625,37,46,1175,5754
1626,37,45,1216,5536
1627,37,44,2246,9952
1628,37,43,2367,10010
1629,37,42,1747,8059
1630,37,41,552,2225
1631,37,40,2343,10646
1632,37,49,1975,8807
1633,21,119,245,1170
1634,21,118,1395,6195
1635,118,140,1536,6359
1636,118,141,1598,6795
1637,118,142,1713,7398
1638,118,143,1461,5909
1639,118,144,1848,8840
1640,118,145,1600,7707
1641,57,113,1007,3932
1642,45,111,1442,5478
1643,45,110,1257,5337
1644,45,113,1060,4076
1645,45,112,966,3786
1646,45,115,1697,7541
1647,45,114,1408,5469
1648,72,95,407,1691
1649,72,94,778,3303
1650,45,119,484,2054
1651,45,118,1635,7080
1652,72,99,954,3365
1653,72,98,627,2743
1654,21,59,743,2930
1655,21,58,614,2554
1656,21,57,218,810
1657,21,56,735,2726
1658,21,55,239,697
1659,21,54,723,2782
1660,21,53,366,1079
1661,21,52,121,534
1662,21,51,477,1709
1663,21,50,311,1425
1664,23,128,897,3755
1665,23,129,1592,7744
1666,23,120,1969,8733
1667,23,121,1763,7680
1668,23,122,1620,6758
1669,23,123,1544,6575
1670,23,124,1675,7327
1671,23,125,1344,5689
1672,23,126,2033,8336
1673,23,127,1653,7250
1674,31,58,947,3728
1675,31,59,584,2012
1676,31,56,1288,4996
1677,31,57,1136,4607
1678,31,54,678,2454
1679,31,55,1475,5607
1680,31,52,1311,5301
1681,31,53,1292,5199
1682,31,50,1221,4618
1683,31,51,1059,4295
1684,124,127,1255,5304
1685,124,126,1207,5069
1686,124,125,332,1638
1687,124,129,2277,9901
1688,124,128,1871,7630
1689,102,113,1200,4244
1690,20,98,522,2260
1691,20,99,235,538
1692,20,94,669,2855
1693,20,95,1037,4701
1694,20,96,1445,6586
1695,20,97,1861,8695
1696,20,90,747,3244
1697,20,91,1089,4732
1698,20,92,1912,7840
1699,20,93,1493,5537
1700,54,66,1465,7054
1701,54,67,877,3786
1702,54,64,422,1922
1703,54,65,840,3705
1704,54,62,1179,5214
1705,54,63,697,2336
1706,54,60,554,2385
1707,54,61,669,2870
1708,54,68,1043,4842
1709,54,69,1506,6500
1710,66,136,1292,5057
1712,104,115,1742,7733
1713,104,116,989,3585
1714,104,117,1088,4346
1715,21,108,964,3845
1716,21,109,1027,4165
1717,41,107,2080,8505
1718,104,112,885,3805
1719,66,98,1814,7606
1720,66,99,1592,7127
1721,66,96,1227,4392
1722,66,97,938,3442
1723,66,94,1965,8167
1724,104,113,1378,5512
1725,66,92,2832,12373
1726,66,93,2421,9673
1727,66,90,1559,6685
1728,66,91,1273,4978
1729,45,82,813,3559
1730,45,83,1018,4082
1731,104,118,1679,7272
1732,45,80,985,3089
1733,104,119,980,3692
1734,4,59,485,1311
1735,4,58,466,1606
1736,21,102,430,1456
1737,4,53,828,2991
1738,4,52,522,2215
1739,4,51,400,1726
1740,21,103,139,670
1741,4,57,329,1604
1742,4,56,658,2743
1743,4,55,664,2563
1744,4,54,464,1647
1746,22,39,839,2901
1747,22,34,1534,6248
1748,22,35,267,933
1749,22,36,736,2897
1750,22,37,2295,11020
1751,22,30,1461,6021
1752,22,31,345,1441
1753,22,32,1494,6397
1754,22,33,1176,4649
1755,18,144,1215,5234
1756,18,145,972,3980
1757,27,79,1676,6642
1758,27,78,1874,8321
1759,18,140,1204,4715
1760,18,141,1239,5062
1761,18,142,1355,5722
1762,7,35,490,1673
1763,27,73,2011,8261
1764,27,72,1389,6206
1765,27,71,1841,7405
1766,27,70,1879,7963
1767,27,77,2209,9377
1768,27,76,1304,5112
1769,27,75,1195,4587
1770,27,74,1546,6448
1771,7,37,2518,11760
1772,7,31,204,706
1773,7,33,1399,5390
1774,25,97,1554,6310
1775,25,96,1394,5367
1776,63,111,944,4406
1777,9,75,904,2243
1778,63,110,2491,11348
1779,13,63,725,2716
1780,13,62,941,3674
1781,63,115,1282,6151
1782,93,116,1423,5191
1783,63,114,956,4464
1784,17,67,954,4054
1785,17,66,675,2929
1786,17,65,2323,10018
1787,17,64,1903,8235
1788,17,63,2156,8815
1789,17,62,1154,4831
1790,17,61,1350,5844
1791,17,60,1349,6374
1792,13,67,1191,3644
1793,63,116,811,2699
1794,17,69,867,3988
1795,13,66,1731,6682
1796,6,73,1595,7913
1797,6,72,719,1597
1798,6,71,1219,5779
1799,6,70,1573,7774
1800,6,77,1233,5385
1801,13,65,1253,4924
1802,6,75,987,4490
1803,6,74,1669,8103
1804,6,79,1053,5016
1805,13,64,949,3913
1806,25,99,821,3036
1807,66,116,1409,6798
1808,101,127,743,2801
1809,19,63,1556,5200
1810,32,143,2177,8751
1811,19,62,439,1460
1812,12,15,1811,7619
1813,66,117,1621,7408
1814,26,30,858,3775
1815,26,31,971,3627
1816,26,32,991,3982
1817,26,33,1032,3432
1818,26,34,898,3517
1819,66,118,2008,8442
1820,26,36,398,1333
1821,26,37,2288,10699
1823,26,39,135,534
1824,17,136,1195,4497
1825,17,137,769,2989
1826,17,134,1052,4467
1827,17,135,768,2774
1828,17,132,686,2070
1829,17,133,867,3338
1830,17,130,797,2751
1831,17,131,506,1954
1832,17,138,888,3409
1833,17,139,1175,5025
1834,43,141,2313,10528
1835,12,16,390,1750
1836,74,77,793,2873
1837,12,19,766,2528
1838,74,76,301,1464
1839,99,138,1477,6861
1840,99,139,1954,9090
1841,99,134,1831,8531
1842,99,135,1228,5588
1843,99,136,916,3725
1844,99,137,1565,7128
1845,99,130,1350,6211
1846,99,131,1515,6571
1847,99,132,1470,6569
1848,99,133,1673,7371
1849,52,59,798,2643
1850,52,58,546,2080
1851,76,79,476,2048
1852,76,78,602,2568
1853,52,53,266,540
1854,12,18,1678,7343
1855,52,55,164,306
1856,52,54,777,2494
1857,52,57,473,1321
1858,52,56,987,3242
1859,44,138,1438,6652
1860,44,139,1915,8882
1861,44,132,1431,6361
1862,44,133,1634,7163
1863,44,130,1311,6003
1864,44,131,1560,6557
1865,44,136,877,3517
1866,44,137,1526,6919
1867,44,134,1792,8323
1868,44,135,1189,5379
1869,39,109,713,3053
1870,4,72,1340,6448
1871,39,103,537,1989
1872,15,29,291,1255
1873,39,101,819,3124
1874,39,100,362,1515
1875,39,107,957,3589
1876,39,106,833,2991
1877,39,105,532,1938
1878,39,104,849,3094
1879,15,25,1919,8320
1880,4,78,1466,6418
1881,30,69,653,2579
1882,54,100,1053,4132
1883,54,101,1082,4917
1884,54,102,697,2688
1885,54,103,674,2905
1886,54,104,976,4376
1887,54,105,1129,4564
1888,54,106,932,3335
1889,54,107,1005,4406
1890,54,108,1273,5460
1891,54,109,1336,5779
1892,41,60,1255,6016
1893,41,61,740,3709
1894,41,62,635,2580
1895,41,63,1721,6908
1896,41,64,1500,6721
1897,41,65,1920,8505
1898,41,66,240,1002
1899,41,67,845,3259
1900,41,68,836,3449
1901,41,69,381,1693
1902,94,113,685,2671
1903,94,112,698,2842
1904,94,111,320,1349
1905,94,110,2201,10799
1906,64,101,1538,6627
1907,64,100,1101,4771
1908,94,115,406,1754
1909,94,114,331,1407
1910,94,119,1166,4923
1911,94,118,240,905
1912,64,109,1036,4607
1913,64,108,930,4126
1914,101,139,2146,9043
1915,101,138,1859,7427
1916,101,133,1606,6427
1917,101,132,1656,6088
1918,101,131,816,2390
1919,101,130,1536,5840
1920,101,137,1739,7007
1921,101,136,1038,3581
1922,101,135,1507,5862
1923,101,134,2023,8485
1924,30,66,905,4103
1925,130,144,825,3929
1926,130,145,582,2674
1927,130,142,965,4416
1928,130,143,676,2398
1929,130,140,814,3409
1930,130,141,849,3756
1931,5,116,739,2911
1932,49,119,271,1156
1933,49,118,1118,5061
1934,115,129,1611,7563
1935,115,128,965,4403
1936,115,127,2212,9915
1937,49,114,692,2751
1938,115,125,2248,9612
1939,115,124,2578,11250
1940,115,123,2447,10497
1941,115,122,2523,10680
1942,115,121,2673,11570
1943,115,120,2777,12010
1944,22,51,982,3481
1945,81,128,1097,4663
1946,81,129,1565,7016
1947,81,124,1673,7063
1948,81,125,1342,5425
1949,81,126,1850,7475
1950,81,127,1722,6934
1951,81,120,1967,8469
1952,81,121,1761,7416
1953,81,122,1618,6494
1954,81,123,1427,6181
1955,10,79,1151,4539
1956,5,110,1550,6688
1957,10,75,566,2226
1958,10,74,1046,3802
1959,10,77,1873,8088
1960,5,111,1369,5102
1961,102,109,598,2731
1962,10,70,949,3473
1963,10,73,1081,3770
1964,10,72,1054,4917
1965,78,104,2343,9177
1966,42,78,1219,5767
1967,42,79,1375,6453
1968,42,72,1094,5797
1969,42,73,1685,7827
1970,102,108,535,2411
1971,100,140,2522,10210
1972,42,76,1040,4725
1973,42,77,1554,6822
1974,42,74,1649,7859
1975,42,75,931,4201
1976,78,105,2394,9327
1977,9,72,1393,4934
1978,115,134,1787,8654
1979,9,70,914,3951
1980,9,71,1386,5936
1981,9,76,1201,5377
1982,9,77,1758,6971
1983,9,74,1214,5195
1984,115,135,1184,5710
1985,9,78,1463,6350
1986,9,79,1258,5449
1987,115,136,945,4571
1988,115,137,1521,7250
1989,115,130,1306,6334
1990,115,131,1731,7426
1991,57,98,1387,6100
1992,57,99,1034,3975
1993,115,132,1426,6691
1994,57,92,1461,6470
1995,57,93,1050,3770
1996,57,90,1181,4816
1997,57,91,1029,3511
1998,57,96,1255,4763
1999,57,97,1415,5706
2000,57,94,1538,6660
2001,57,95,1187,4227
2002,105,119,1074,4059
2003,105,118,2238,9623
2004,105,111,1578,6204
2005,105,110,2183,8845
2006,105,113,1664,6620
2007,105,112,1159,4610
2008,105,115,2300,10085
2009,105,114,1543,6195
2010,105,117,1301,5238
2011,105,116,1239,4678
2012,59,116,386,1347
2013,59,117,361,1176
2014,59,114,829,3229
2015,59,115,1155,4916
2016,59,112,254,829
2017,59,113,736,2453
2018,59,110,2066,9996
2019,59,111,817,3171
2020,59,118,1093,4455
2021,59,119,471,1816
2022,14,140,2356,10301
2023,14,141,2392,10648
2024,14,142,2508,11308
2025,14,143,2301,8540
2026,14,144,2368,10820
2027,14,145,2125,9566
2028,7,39,880,3669
2029,44,49,454,1586
2030,44,48,368,1351
2031,44,45,1130,5102
2032,44,47,132,326
2033,44,46,1076,3936
2034,45,139,1995,9652
2035,45,138,1708,8036
2036,45,133,1566,7193
2037,45,132,1506,6696
2038,45,131,1001,3303
2039,45,130,1495,6607
2040,45,137,1589,7616
2041,45,136,1154,3723
2042,45,135,1288,4407
2043,45,134,1872,9094
2044,67,79,850,3437
2045,67,78,873,3711
2046,67,77,1208,4767
2047,67,76,369,1494
2048,67,75,260,970
2049,67,74,611,2831
2050,67,73,794,3058
2051,67,72,426,1599
2052,67,71,1015,4200
2053,67,70,802,3427
2054,23,142,2102,9710
2055,23,143,1521,6728
2056,23,140,1925,8670
2057,23,141,1961,9017
2058,23,144,1949,9083
2059,23,145,1701,7950
2060,31,74,2036,9617
2061,31,75,1659,6974
2062,31,76,1935,8651
2063,31,77,1946,8656
2064,42,109,1324,5013
2065,42,108,1261,4693
2066,31,72,1365,6381
2067,31,73,2413,10601
2068,42,105,1214,4078
2069,42,104,1222,4583
2070,42,107,1246,4179
2071,42,106,1122,3581
2072,42,101,906,3120
2073,42,100,1016,3503
2074,42,103,477,1478
2075,42,102,727,2304
2076,71,89,453,1946
2077,71,88,291,1402
2078,71,85,2583,10286
2079,71,84,791,3687
2080,71,87,872,3818
2081,71,86,1954,7620
2082,71,81,1616,7014
2083,71,80,735,3129
2084,71,83,2389,9999
2085,71,82,2034,8777
2086,8,75,917,3453
2087,87,138,798,3353
2088,82,98,1965,9132
2089,82,99,1611,7008
2090,82,90,1759,7849
2091,82,91,1607,6543
2092,82,92,2269,9904
2093,82,93,1858,7203
2094,82,94,2115,9693
2095,82,95,1764,7259
2096,82,96,1643,6466
2097,82,97,1354,5515
2098,8,9,510,2246
2108,16,24,948,3246
2109,16,25,169,846
2110,16,26,265,1070
2111,16,27,519,2485
2112,16,20,937,3231
2113,16,21,187,771
2114,16,22,765,2430
2115,16,23,750,2573
2116,7,34,1757,6989
2117,8,79,1121,4296
2118,45,88,1371,4634
2119,45,89,1397,6613
2120,7,30,1684,6762
2121,16,29,1469,6322
2122,7,32,1717,7137
2123,8,78,1325,5197
2124,84,138,981,4572
2125,84,139,1458,6802
2126,84,136,318,1089
2127,84,137,1070,4839
2128,84,134,1335,6243
2129,84,135,682,2846
2130,84,132,975,4281
2131,84,133,1177,5083
2132,84,130,854,3923
2133,84,131,1080,4346
2134,127,128,1224,4870
2135,127,129,939,3650
2136,43,140,2277,10181
2137,86,116,1303,5930
2138,43,142,2454,11220
2139,43,143,1873,8239
2140,43,144,2301,10594
2141,43,145,2053,9461
2142,86,117,1608,7045
2143,40,144,2045,9641
2144,86,114,1899,8112
2145,4,71,1787,7868
2146,4,70,1800,8182
2147,4,73,1931,8479
2148,86,115,2188,10184
2149,4,75,1177,4852
2150,4,74,1896,8511
2151,4,77,1801,7474
2152,4,76,1287,5377
2153,4,79,1622,7105
2154,15,24,2263,9882
2155,15,27,1622,7654
2156,15,26,1940,8261
2157,15,21,1704,7284
2158,15,20,2251,9868
2159,15,23,1939,8835
2160,15,22,2080,9067
2161,86,110,1058,4503
2162,142,143,580,2518
2163,86,111,1933,8122
2164,142,145,384,1710
2165,142,144,245,487
2166,22,58,646,2559
2167,22,59,264,808
2168,5,118,1561,6704
2169,5,119,411,1679
2170,22,52,1010,4133
2171,22,53,991,4030
2172,5,114,1334,5093
2173,5,115,1624,7165
2174,22,56,1218,4359
2175,22,57,950,3671
2176,22,54,377,1286
2177,22,55,1174,4439
2178,33,90,936,4828
2179,33,91,815,3545
2180,53,96,861,3437
2181,53,97,898,4305
2182,53,94,1193,4972
2183,53,95,793,2901
2184,53,92,1952,7804
2185,53,93,1542,5104
2186,53,90,788,3490
2187,53,91,636,2185
2188,40,143,1617,7286
2189,40,142,2198,10267
2190,40,141,2057,9575
2191,40,140,2021,9228
2192,53,98,1043,4411
2193,53,99,1214,4460
2194,33,93,1561,5631
2195,17,89,577,1986
2196,17,88,1013,3715
2197,17,85,2488,10804
2198,17,84,1447,6959
2199,17,87,420,1597
2200,17,86,1235,5238
2201,17,81,1557,6944
2202,17,80,972,4155
2203,17,83,2211,9299
2204,17,82,1124,4994
2205,6,59,668,2347
2206,6,58,368,1356
2207,6,51,1222,4389
2208,6,50,642,2246
2209,12,22,1155,4180
2210,6,52,732,2929
2211,12,24,1339,4996
2212,6,54,329,1187
2213,6,57,964,3490
2214,12,27,174,763
2215,33,94,1312,6509
2216,6,47,437,1154
2217,67,108,1700,5962
2218,12,29,1523,6364
2219,67,106,1831,6607
2220,67,107,1956,7205
2221,67,104,1513,5171
2222,67,105,1527,4875
2223,67,102,1119,3546
2224,67,103,660,1898
2225,67,100,1351,4300
2226,67,101,660,2178
2227,6,115,841,4076
2228,6,114,309,809
2229,6,117,556,1831
2230,6,116,322,1089
2231,6,111,344,818
2232,6,110,1845,9558
2233,6,113,197,529
2234,6,112,538,1826
2235,6,119,750,2741
2236,6,118,779,3615
2237,43,101,1576,6490
2238,33,96,1093,4772
2239,12,20,1327,4981
2240,14,18,1307,5172
2241,12,21,352,1606
2242,6,53,697,3214
2243,12,23,1140,4323
2244,6,55,897,3235
2245,33,97,804,3822
2246,12,25,329,1388
2247,17,110,614,3140
2248,17,111,1753,7759
2249,17,112,1694,7489
2250,17,113,1371,6357
2251,17,114,1719,7750
2252,17,115,2008,9822
2253,33,89,1212,5433
2254,33,88,1051,4536
2255,17,118,1946,9361
2256,17,119,1333,5634
2257,33,85,1898,8227
2258,6,56,1480,5407
2259,33,83,1053,3989
2260,33,82,1022,3534
2261,33,81,967,4367
2262,33,80,665,2990
2263,29,139,1383,5891
2264,29,138,1096,4275
2265,29,131,474,1954
2266,29,130,773,2687
2267,29,133,843,3274
2268,29,132,893,2935
2269,29,135,744,2709
2270,29,134,1260,5332
2271,29,137,976,3854
2272,29,136,1170,4432
2273,52,77,1695,7028
2274,52,76,791,2763
2275,52,75,682,2238
2276,52,74,1032,4099
2277,52,73,1498,5912
2278,52,72,876,3857
2279,52,71,1327,5056
2280,52,70,1366,5614
2281,45,76,1130,3742
2282,52,79,1162,4293
2283,52,78,1360,5972
2284,13,81,821,3075
2285,13,80,1260,4249
2286,13,83,258,1126
2287,13,82,1162,4622
2288,13,85,494,1883
2289,13,84,1483,5663
2290,13,87,1814,7291
2291,13,86,1020,4276
2292,13,89,1790,6933
2293,13,88,1646,5794
2294,18,88,1009,3835
2295,18,89,573,2106
2296,11,103,690,3146
2297,11,102,934,3498
2298,11,105,1074,3726
2299,11,104,1372,5010
2300,11,107,1752,6955
2301,11,106,1628,6357
2302,18,80,967,4274
2303,18,81,1639,7391
2304,18,82,930,4085
2305,18,83,2294,9745
2306,18,84,1529,7406
2307,18,85,2571,11251
2308,18,86,1041,4328
2309,18,87,416,1716
2310,63,99,670,2665
2311,63,98,1072,4950
2312,63,91,1576,7034
2313,63,90,1234,5546
2314,63,93,795,3259
2315,63,92,1214,5562
2316,63,95,1524,7003
2317,63,94,1218,5545
2318,63,97,2010,8794
2319,63,96,1931,8888
2320,67,109,1546,5654
2321,7,36,959,3638
2322,41,88,1431,5882
2323,41,89,995,4153
2324,41,86,838,3776
2325,41,87,839,3763
2326,41,84,1301,5422
2327,41,85,2081,7937
2328,41,82,650,2817
2329,41,83,1845,7180
2330,41,80,944,3605
2331,41,81,1154,5430
2332,61,144,1885,8436
2333,61,145,1642,7181
2334,7,104,828,3225
2335,61,140,1873,7916
2336,61,141,1909,8263
2337,61,142,2025,8923
2338,61,143,1787,6763
2339,44,114,309,971
2340,44,115,663,2790
2341,44,116,553,2021
2342,44,117,326,1266
2343,44,110,2151,10507
2344,44,111,337,886
2345,64,129,1904,8880
2346,64,128,1231,5040
2347,64,127,2061,8798
2348,64,126,2121,9392
2349,64,125,1497,6530
2350,64,124,1827,8167
2351,44,118,601,2329
2352,64,122,1772,7598
2353,64,121,1915,8520
2354,64,120,2122,9574
2355,101,115,1753,7816
2356,101,114,1464,5744
2357,101,117,1177,4566
2358,101,116,872,3451
2359,101,111,1499,5753
2360,101,110,1224,5134
2361,101,113,1117,4351
2362,101,112,1027,3951
2363,101,119,544,2219
2364,101,118,1691,7355
2365,25,80,1018,3560
2366,25,81,697,2409
2367,25,82,965,4381
2368,25,83,573,2291
2369,25,84,1241,4975
2370,25,85,898,3354
2371,25,86,823,4035
2372,25,87,1573,6602
